set,composer,albumID,pieceID,key,chroma,participant,valence,arousal,condition,expID
1,bach,bachAshkenazy2006Deadpan,M2,D,2,13,6,96,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,14,6,89,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,14,7,94,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,15,3,81,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,15,5,82,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,16,4,69,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,16,4,79,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,17,2,86,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,17,7,98,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,18,7,78,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,18,7,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,19,3,70,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,19,5,90,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,2,2,95,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,2,6,95,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,20,5,64,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,20,5,64,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,21,5,82,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,21,6,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,22,5,85,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,22,6,85,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,23,3,88,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,23,7,91,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,24,5,80,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,24,5,92,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,25,6,75,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,25,7,89,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,26,5,64,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,26,5,94,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,27,2,81,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,27,6,81,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,28,5,62,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,28,6,72,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,29,4,71,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,29,5,84,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,3,3,75,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,3,5,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,30,5,71,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,30,7,96,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,31,3,67,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,31,6,79,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,32,5,86,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,32,3,83,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,4,4,75,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,4,6,89,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,5,3,85,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,5,6,95,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,6,5,70,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,6,5,85,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m2,d,2,7,4,62,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M2,D,2,7,6,77,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,1,3,37,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,1,5,79,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,10,2,5,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,10,6,67,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,11,2,25,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,11,5,79,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,12,2,31,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,12,5,40,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,13,2,18,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,13,6,89,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,14,1,97,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,14,5,78,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,15,2,10,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,15,5,35,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,16,3,8,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,16,5,72,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,17,3,64,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,17,5,69,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,18,1,1,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,18,6,60,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,19,2,15,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,19,5,70,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,2,2,5,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,2,3,75,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,20,3,41,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,20,5,64,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,21,2,25,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,21,5,85,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,22,5,23,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,22,5,62,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,23,2,60,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,23,6,82,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,24,1,6,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,24,5,22,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,25,1,23,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,25,5,68,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,26,3,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,26,3,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,27,1,96,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,27,5,57,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,28,2,75,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,28,6,59,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,29,2,67,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,29,5,63,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,3,1,5,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,3,4,56,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,30,1,30,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,30,5,78,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,31,2,35,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,31,6,70,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,32,2,1,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,32,6,75,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,4,3,22,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,4,6,83,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,5,1,15,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,5,6,80,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,6,2,6,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,6,3,34,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m3,eb,3,7,2,32,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M3,Eb,3,7,3,68,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,1,3,39,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,1,5,60,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,10,5,34,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,10,5,35,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,11,5,42,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,11,6,34,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,12,3,4,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,12,5,20,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,13,3,59,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,13,5,70,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,14,3,62,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,14,3,35,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,15,3,24,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,15,3,27,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,16,4,60,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,16,5,33,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,17,5,54,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,17,5,38,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,18,5,27,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,18,3,65,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,19,3,60,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,19,5,20,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,2,3,65,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,2,5,40,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,20,4,47,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,20,4,51,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,21,3,68,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,21,6,19,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,22,2,29,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,22,5,33,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,23,3,41,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,23,5,44,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,24,6,65,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,24,3,30,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,25,3,72,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,25,5,59,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,26,3,98,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,26,3,20,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,27,3,27,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,27,5,17,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,28,5,51,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,28,3,51,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,29,4,67,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,29,5,38,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,3,4,35,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,3,6,12,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,30,3,58,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,30,2,35,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,31,2,39,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,31,4,56,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,32,3,66,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,32,5,50,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,4,2,32,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,4,6,13,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,5,2,45,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,5,6,20,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,6,3,26,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,6,4,41,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m4,e,4,7,3,64,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M4,E,4,7,3,37,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,1,4,61,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,1,6,94,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,10,5,12,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,10,6,77,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,11,4,40,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,11,5,85,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,12,3,44,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,12,5,86,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,13,3,68,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,13,7,96,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,14,3,29,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,14,7,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,15,2,9,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,15,3,84,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,16,3,30,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,16,6,75,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,17,3,65,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,17,6,83,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,18,2,32,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,18,6,71,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,19,5,21,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,19,3,90,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,2,4,45,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,2,5,95,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,20,3,47,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,20,5,65,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,21,4,67,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,21,7,92,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,22,1,10,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,22,6,70,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,23,2,31,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,23,6,91,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,24,5,55,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,24,6,77,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,25,2,31,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,25,7,80,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,26,2,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,26,5,66,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,27,5,25,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,27,6,30,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,28,3,53,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,28,5,89,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,29,3,49,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,29,6,80,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,3,4,1,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,3,6,82,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,30,3,34,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,30,6,78,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,31,3,45,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,31,5,62,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,32,2,22,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,32,6,91,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,4,4,69,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,4,5,74,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,5,3,16,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,5,6,90,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,6,2,25,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,6,6,81,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m5,f,5,7,3,57,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M5,F,5,7,5,76,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,1,3,77,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,1,5,65,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,10,5,39,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,10,5,34,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,11,4,62,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,11,6,61,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,12,4,61,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,12,7,56,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,13,3,82,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,13,6,84,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,14,3,76,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,14,5,77,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,15,5,71,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,15,5,50,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,16,4,70,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,16,5,52,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,17,5,80,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,17,6,70,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,18,7,92,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,18,7,64,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,19,5,75,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,19,5,45,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,2,3,85,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,2,6,80,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,20,5,54,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,20,3,50,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,21,4,91,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,21,6,92,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,22,5,56,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,22,5,41,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,23,3,76,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,23,6,72,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,24,5,85,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,24,5,37,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,25,4,71,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,25,5,67,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,26,5,92,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,26,3,76,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,27,5,48,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,27,6,83,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,28,5,76,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,28,4,65,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,29,4,71,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,29,5,63,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,3,3,73,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,3,6,59,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,30,5,69,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,30,5,41,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,31,3,83,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,31,5,66,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,32,5,79,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,32,5,67,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,4,7,89,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,4,6,64,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,5,5,91,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,5,5,45,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,6,5,60,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,6,6,60,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m6,f#,6,7,4,54,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M6,F#,6,7,4,60,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,1,5,64,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,1,6,81,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,10,3,39,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,10,6,67,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,11,4,45,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,11,5,90,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,12,5,51,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,12,6,94,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,13,3,70,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,13,5,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,14,4,48,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,14,7,99,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,15,3,23,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,15,4,87,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,16,3,41,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,16,5,83,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,17,5,83,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,17,6,75,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,18,2,71,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,18,6,99,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,19,5,64,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,19,6,95,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,2,4,30,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,2,6,98,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,20,3,32,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,20,6,61,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,21,2,38,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,21,7,98,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,22,3,31,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,22,2,90,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,23,1,34,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,23,7,92,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,24,5,36,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,24,7,100,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,25,2,36,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,25,6,91,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,26,2,17,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,26,5,82,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,27,5,68,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,27,5,21,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,28,4,29,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,28,5,76,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,29,2,69,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,29,6,79,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,3,3,50,deadpan,142
